NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"basal ganglia;central neural pathway /tract;psychomotor function;","BASAL GANGLIA--FUNCTIONAL CIRCUITRY",n/a,"NINDS","2269903","18-APR-1994","PA-92--07",1P01NS031937-01A1,1,P01,NS,031937,01,A1,Unavailable,"1-MAY-1994","30-APR-1999","Neurological Disorders Program Project Review B Committee (NSPB) ",,"1889050","DELONG, MAHLON R",Not Applicable,"04","NEUROLOGY","066469933","US","33.762977","-84.42296","2384501","EMORY UNIVERSITY","ATLANTA","GA","SCHOOLS OF MEDICINE","30322-4250","UNITED STATES", ,"1-MAY-1994","30-APR-1995","",,1994,NINDS,,,832384,
No NIH Category available.,"clinical trials;human subject;human therapy evaluation;lenticular nucleus;neurosurgery;Parkinson's disease;","PALLIDOTOMY IN PARKINSONS DISEASE",n/a,"NINDS","2270012","18-APR-1994","PA-92--07",1R01NS032047-01A1,1,R01,NS,032047,01,A1,Unavailable,"1-MAY-1994","30-APR-1998","Neurology A Study Section (NEUA) ",,"1889050","DELONG, MAHLON R",Not Applicable,"04","NEUROLOGY","066469933","US","33.762977","-84.42296","2384501","EMORY UNIVERSITY","ATLANTA","GA","SCHOOLS OF MEDICINE","30322-4250","UNITED STATES", ,"1-MAY-1994","30-APR-1995","",,1994,NINDS,,,410888,
No NIH Category available.,"adolescence (12-20);adult human (21+);age difference;child (0-11);coma;disease /disorder proneness /risk;epilepsy;gender difference;human mortality;human subject;information systems;longitudinal human study;medical records;nervous system disorder epidemiology;patient /disease registry;prognosis;racial /ethnic difference;relapse /recurrence;socioeconomics;statistics /biometry;","STATUS EPILEPATICUS--A CLINICAL STUDY",n/a,"NINDS","3760816","","",2P01NS025630-06A1,2,P01,NS,025630,06,A1,Unavailable,"","","",0001,"3393739","DELORENZO, ROBERT J",Not Applicable,"03","Unavailable","105300446","US","37.539694","-77.428159","353201","VIRGINIA COMMONWEALTH UNIVERSITY","RICHMOND","VA","Domestic Higher Education","23298-0568","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"brain electrical activity;calcium flux;calmodulin dependent protein kinase;disease /disorder model;embryo /fetus tissue /cell culture;epilepsy;excitatory aminoacid;gene induction /repression;glutamates;hippocampus;immunocytochemistry;in situ hybridization;kindling;laboratory rat;long term potentiation;neural plasticity;neuropharmacology;NMDA receptors;protein isoforms;receptor binding;receptor expression;voltage /patch clamp;","MOLECULAR MECHANISMS OF NEURONAL EXCITABILITY & EPILEPSY",n/a,"NINDS","2264809","2-DEC-1993","",2R01NS023350-10,2,R01,NS,023350,10,,Unavailable,"1-JUL-1985","31-DEC-1996","Neurology A Study Section (NEUA) ",,"1875843","DELORENZO, ROBERT JOHN",Not Applicable,"03","NEUROLOGY","105300446","US","37.539694","-77.428159","353201","VIRGINIA COMMONWEALTH UNIVERSITY","RICHMOND","VA","SCHOOLS OF MEDICINE","23298-0568","UNITED STATES", ,"1-JAN-1994","31-DEC-1994","",,1994,NINDS,,,289088,
No NIH Category available.,"epilepsy;human subject;nervous system disorder epidemiology;","EPILEPSY RESEARCH",n/a,"NINDS","2265605","22-JUL-1994","",2P01NS025630-06A1,2,P01,NS,025630,06,A1,Unavailable,"1-JAN-1989","30-JUN-1999","Neurological Disorders Program Project Review A Committee (NSPA) ",,"1875843","DELORENZO, ROBERT JOHN",Not Applicable,"03","NEUROLOGY","105300446","US","37.539694","-77.428159","353201","VIRGINIA COMMONWEALTH UNIVERSITY","RICHMOND","VA","SCHOOLS OF MEDICINE","23298-0568","UNITED STATES", ,"27-JUL-1994","30-JUN-1995","",,1994,NINDS,,,935529,
No NIH Category available.,"catalepsy;narcolepsy;REM sleep;","CENTER FOR NARCOLEPSY AND RELATED DISORDERS",n/a,"NINDS","2264905","22-AUG-1994","",3P50NS023724-08S1,3,P50,NS,023724,08,S1,Unavailable,"1-JUL-1986","30-JUN-1995","Special Emphasis Panel (SRC (07))",,"1871434","DEMENT, WILLIAM C",Not Applicable,"14","PSYCHIATRY","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94304-1222","UNITED STATES", ,"1-JUL-1993","30-JUN-1995","",,1994,NINDS,,,40333,
No NIH Category available.,"adrenergic agents;adrenergic receptor;alpha adrenergic agent;alpha antiadrenergic agent;amines;cataplexy;cholinergic agents;cholinergic receptors;disease /disorder model;dogs;dopamine;electroencephalography;electromyography;electrooculography;fluoxetine;gene expression;human subject;immunocytochemistry;in situ hybridization;narcolepsy;neuroanatomy;neurochemistry;neuropharmacology;oncogenes;REM sleep;","NEUROPHARMACOLOGY OF HUMAN NARCOLEPSY",n/a,"NINDS","2266558","26-AUG-1994","",5R01NS027710-06,5,R01,NS,027710,06,,Unavailable,"1-SEP-1989","31-AUG-1995","Special Emphasis Panel (SSS (B)-5)",,"1871434","DEMENT, WILLIAM C",Not Applicable,"14","PSYCHIATRY","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94304-1222","UNITED STATES", ,"1-SEP-1994","31-AUG-1995","",,1994,NINDS,,,350012,
No NIH Category available.,"arachidonate;brain edema;brain metabolism;calcium flux;cardiovascular disorder chemotherapy;combination chemotherapy;decarboxylase inhibitor;difluoromethylornithine;enzyme activity;extracellular;gene expression;high energy compound;infarct;magnetic resonance imaging;microdialysis;neuropharmacology;neuroprotectants;NMDA receptors;nonhuman therapy evaluation;ornithine decarboxylase;polyamines;S adenosylmethionine;transient ischemic attack;","ORNITHINE DECARBOXYLASE AND ISCHEMIC BRAIN EDEMA",n/a,"NINDS","2266714","30-AUG-1994","",5R01NS028000-05,5,R01,NS,028000,05,,Unavailable,"1-JUL-1990","29-SEP-1996","Neurology A Study Section (NEUA) ",,"1959371","DEMPSEY, ROBERT J",Not Applicable,"06","SURGERY","939017877","US","38.042307","-84.458748","2793601","UNIVERSITY OF KENTUCKY","LEXINGTON","KY","SCHOOLS OF MEDICINE","40526-0001","UNITED STATES", ,"30-SEP-1994","29-SEP-1995","",,1994,NINDS,,,205180,
No NIH Category available.,"AIDS dementia complex;disease /disorder model;electron microscopy;gliosis;histochemistry /cytochemistry;histopathology;human immunodeficiency virus 1;human tissue;in situ hybridization;interleukin 2;interleukin 3;macrophage;model design /development;nervous system infection;pathologic process;SCID mouse;stress proteins;synapses;T lymphocyte;tissue /cell culture;virus infection mechanism;","HISTOCHEMICAL CORRELATES OF AIDS DEMENTIA COMPLEX",n/a,"NINDS","2269806","25-JUL-1994","PA-92--95",5R29NS031857-02,5,R29,NS,031857,02,,Unavailable,"1-AUG-1993","31-JUL-1998","AIDS and Related Research Study Section 7 (ARRG) ",,"1884758","DENARO, FRANK J",Not Applicable,"19","NEUROLOGY","609980727; 962545658","US","33.568999","-101.884244","8285902","TEXAS TECH UNIVERSITY HEALTH SCIS CENTER","LUBBOCK","TX","SCHOOLS OF MEDICINE","79430-6271","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,108057,
No NIH Category available.,"axon;axon reaction;basement membrane;cell adhesion;cell cell interaction;cockroach;developmental neurobiology;extracellular matrix;genetic regulation;glycoproteins;innervation;interneurons;laboratory mouse;laboratory rat;molecular cloning;monoclonal antibody;motor neurons;muscle;nervous system regeneration;neural growth associated protein;neurochemistry;neurogenesis;neuromuscular junction;neuronal guidance;nonmammalian vertebrate embryology;nucleic acid sequence;protein purification;synapses;synaptogenesis;","FORMATION AND ELIMINATION OF NERVE/MUSCLE SYNAPSES",n/a,"NINDS","2262609","22-MAR-1994","",5R01NS014295-15,5,R01,NS,014295,15,,Unavailable,"1-APR-1978","31-MAR-1996","Neurology C Study Section (NEUC) ",,"1864581","DENBURG, JEFFREY L",Not Applicable,"02","BIOLOGY","062761671","US","41.662689","-91.547715","3972901","UNIVERSITY OF IOWA","IOWA CITY","IA","SCHOOLS OF ARTS AND SCIENCES","52242-1320","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",,1994,NINDS,,,203550,
No NIH Category available.,"cell cell interaction;electrostimulus;gene expression;genetic enhancer element;genetic mapping;genetic promoter element;genetic regulation;genetic regulatory element;genetic techniques;genetic transcription;innervation;laboratory rat;neurons;neurotrophic factors;nicotinic receptors;nuclear runoff assay;nucleic acid sequence;pancreatic ribonuclease;PC12 cells;potassium chloride;RNA;southern blotting;superior cervical ganglion;synaptogenesis;tissue /cell culture;","REGULATION OF NEURONAL NICOTINIC ACETYLCHOLINE RECEPTOR",n/a,"NINDS","2267405","29-JUL-1994","",5R01NS029123-04,5,R01,NS,029123,04,,Unavailable,"6-AUG-1991","31-JUL-1995","Neurology C Study Section (NEUC) ",,"1876200","DENERIS, EVAN S",Not Applicable,"11","NEUROSCIENCES","077758407","US","41.505076","-81.609998","218601","CASE WESTERN RESERVE UNIVERSITY","CLEVELAND","OH","SCHOOLS OF MEDICINE","44106-1712","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,127492,
No NIH Category available.,"aging;blood lipid;cerebrovascular disorder diagnosis;cerebrovascular disorders;cognition disorders;diabetes mellitus;disease /disorder proneness /risk;early diagnosis;heart disorder;human subject;hypertension;magnetic resonance imaging;neuropsychological tests;psychomotor reaction time;technology /technique;","RISK FACTORS FOR VASCULAR DISEASE AND COGNITIVE FUNCTION",n/a,"NINDS","2259631","8-APR-1994","",5K08NS001635-02,5,K08,NS,001635,02,,Unavailable,"1-MAY-1993","30-APR-1995","Special Emphasis Panel (NST (08))",,"1890971","DESMOND, DAVID W",Not Applicable,"15","NEUROLOGY","049179401","US","40.818766","-73.959562","1833202","COLUMBIA UNIV NEW YORK MORNINGSIDE","NEW YORK","NY","SCHOOLS OF MEDICINE","10027-7922","UNITED STATES", ,"1-MAY-1994","30-APR-1995","",,1994,NINDS,,,93685,
No NIH Category available.,"","FUNCTIONAL MR IMAGING OF MEMORY AND LANGUAGE PROCESSES",n/a,"NINDS","2261475","14-FEB-1994","",1F32NS009628-01,1,F32,NS,009628,01,,Unavailable,"1-SEP-1994","","Special Emphasis Panel (BNS-1)",,"1911639","DESMOND, JOHN E",Not Applicable,"14","BIOLOGY","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF ARTS AND SCIENCES","94304-1222","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",Training; Individual,1994,NINDS,,,35300,
No NIH Category available.,"","CRF BINDING PROTEIN AND DEMENTIA",n/a,"NINDS","2272241","2-SEP-1994","",1R43NS033426-01,1,R43,NS,033426,01,,Unavailable,"5-SEP-1994","31-MAR-1995","Special Emphasis Panel (ZRG1-BPO (01)B)",,"2403811","DESOUZA, ERROL BENTO",Not Applicable,"50","Unavailable","800981276","US","32.932668","-117.236557","3094601","NEUROCRINE BIOSCIENCES, INC.","SAN DIEGO","CA","Domestic For-Profits","92130-2007","UNITED STATES", ,"5-SEP-1994","31-MAR-1995","",SBIR-STTR,1994,NINDS,,,77250,
No NIH Category available.,"","COMBINATORIAL ORGANIC SYNTHESIS OF A CRF-R ANTAGONIST",n/a,"NINDS","2272309","20-SEP-1994","",1R43NS033489-01,1,R43,NS,033489,01,,Unavailable,"30-SEP-1994","31-MAR-1995","Special Emphasis Panel (MCHA (B1))",,"2403811","DESOUZA, ERROL BENTO",Not Applicable,"50","Unavailable","800981276","US","32.932668","-117.236557","3094601","NEUROCRINE BIOSCIENCES, INC.","SAN DIEGO","CA","Domestic For-Profits","92130-2007","UNITED STATES", ,"30-SEP-1994","31-MAR-1995","",SBIR-STTR,1994,NINDS,,,77250,
No NIH Category available.,"brain circulation;brain disorder chemotherapy;disease /disorder model;fibrinolytic agents;histopathology;human subject;human therapy evaluation;laboratory rat;magnetic resonance imaging;noninvasive diagnosis;nuclear medicine;prosencephalon;stroke;technology /technique;","MAGNETIC RESONANCE STUDIES OF FOCAL FOREBRAIN ISCHEMIA",n/a,"NINDS","2259709","14-JUL-1994","",5K08NS001668-02,5,K08,NS,001668,02,,Unavailable,"1-AUG-1993","31-JUL-1998","Special Emphasis Panel (NST (08))",,"1866335","DETRE, JOHN A",Not Applicable,"02","NEUROLOGY","042250712","US","39.952982","-75.192768","6463801","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","SCHOOLS OF MEDICINE","19104-6205","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,93258,
No NIH Category available.,"active sites;amyloid proteins;brain;chemical cleavage;complementary DNA;dynorphins;endopeptidases;enkephalins;enzyme mechanism;enzyme substrate;fluorimetry;gene expression;genetic library;high performance liquid chromatography;immunocytochemistry;in situ hybridization;laboratory rat;messenger RNA;neuropeptides;northern blottings;nucleic acid sequence;peptide hormone biosynthesis;polymerase chain reaction;protein sequence;western blottings;","ENZYMES INVOLVED IN DYNORPHIN BIOSYNTHESIS",n/a,"NINDS","2266176","6-JUL-1994","",2R01NS026880-06,2,R01,NS,026880,06,,Unavailable,"1-AUG-1989","31-JUL-1998","Neurological Sciences Subcommittee 1 (NLS-1) ",,"1878612","DEVI, LAKSHMI A",Not Applicable,"08","PHARMACOLOGY","041968306","US","40.727354","-73.995266","5998301","NEW YORK UNIVERSITY","NEW YORK","NY","SCHOOLS OF MEDICINE","10012-2300","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,212087,
No NIH Category available.,"acetylcholine;autoradiography;brain circulation;brain injury;carbon;deoxyglucose;eicosanoids;endogenous opioid;free radical oxygen;histopathology;hydroxyl group;hypotension;ibuprofen;laboratory rat;perfusion;radioimmunoassay;radiotracer;smooth muscle;superoxide dismutase;superoxides;trauma;vascular endothelium;vasodilators;","VASCULAR EFFECTS OF EICOSANOIDS & O2 RADICALS IN TRAUMA",n/a,"NINDS","2263587","2-AUG-1994","",5R01NS019355-07,5,R01,NS,019355,07,,Unavailable,"1-DEC-1986","31-JUL-1996","Neurology A Study Section (NEUA) ",,"1895793","DEWITT, DOUGLAS SCOTT",Not Applicable,"14","ANESTHESIOLOGY","800771149","US","29.243715","-94.856994","578406","UNIVERSITY OF TEXAS MEDICAL BR GALVESTON","GALVESTON","TX","SCHOOLS OF MEDICINE","77555-5302","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,156488,
No NIH Category available.,"Alzheimer's disease;amyloid proteins;Baculoviridae;brain metabolism;complementary DNA;glycoprotein biosynthesis;high performance liquid chromatography;immunoprecipitation;intracellular;membrane proteins;messenger RNA;molecular cloning;neuritic plaques;neurons;nucleic acid sequence;polymerase chain reaction;posttranslational modifications;protein signal sequence;tissue /cell culture;western blottings;","ALZHEIMER'S DISEASE AMYLOID PRECURSOR PROTEIN",n/a,"NINDS","2266481","26-MAR-1994","",5R01NS027580-05,5,R01,NS,027580,05,,Unavailable,"1-AUG-1989","31-MAR-1997","Neurology A Study Section (NEUA) ",,"1958726","DEWJI, NAZNEEN N",Not Applicable,"53","INTERNAL MEDICINE/MEDICINE","804355790","US","32.881785","-117.236973","577507","UNIVERSITY OF CALIFORNIA SAN DIEGO","LA JOLLA","CA","SCHOOLS OF MEDICINE","92093-0934","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",,1994,NINDS,,,194460,
No NIH Category available.,"","MOLECULAR GENETICS OF NALYOT--A FRUITFLY LEARNING MUTANT",n/a,"NINDS","2261696","26-SEP-1994","",1F32NS009763-01,1,F32,NS,009763,01,,Unavailable,"1-APR-1995","","Biological Sciences Subcommittee 1 (BIOL-1) ",,"1927795","DEZAZZO, JAMES D",Not Applicable,"03","Unavailable","065968786","US","40.863059","-73.451185","4577101","COLD SPRING HARBOR LABORATORY","COLD SPRING HARBOR","NY","Research Institutes","11724-2209","UNITED STATES", ,"1-JAN-1995","31-DEC-1995","",Training; Individual,1994,NINDS,,,31200,
No NIH Category available.,"antigen presentation;astrocytes;autoantigens;autoimmune disorder;biological signal transduction;cytotoxic T lymphocyte;flow cytometry;host organism interaction;human tissue;immunopathology;immunoregulation;measles virus;MHC class II antigen;microglia;myelin basic proteins;neuroimmunomodulation;northern blottings;nuclear runoff assay;oligodendroglia;protein kinase C;second messengers;tissue /cell culture;virus antigen;","REGULATION & FUNCTION OF CLASS-II HLA MOLECULES IN MEASLES INFECTED HUMAN GLIA",n/a,"NINDS","3760706","","",5P50NS020022-11,5,P50,NS,020022,11,,Unavailable,"","","",0006,"3421810","DHIB-JALBUT, SUHAYL ",Not Applicable,"07","Unavailable","188435911","US","39.291412","-76.624753","820104","UNIVERSITY OF MARYLAND BALTIMORE","BALTIMORE","MD","Domestic Higher Education","21201-1508","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"","IDENTIFICATION OF GENES INVOLVED IN NEURONAL CELL DEATH",n/a,"NINDS","2261223","29-JUL-1994","",5F32NS009432-02,5,F32,NS,009432,02,,Unavailable,"1-APR-1994","","Biological Sciences Subcommittee 1 (BIOL-1) ",,"1903982","DI BENEDETTO, ANGELA J",Not Applicable,"02","PHARMACOLOGY","042250712","US","39.952982","-75.192768","6463801","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","SCHOOLS OF MEDICINE","19104-6205","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",Training; Individual,1994,NINDS,,,31200,
No NIH Category available.,"brain disorder diagnosis;cerebral ischemia /hypoxia;congenital heart septum defect;disease /disorder proneness /risk;echocardiography;human subject;interview;longitudinal human study;pathologic process;relapse /recurrence;stroke;ultrasound blood flow measurement;venous thrombosis;","PATENT FORAMEN OVALE AND STROKE--A CASE CONTROL STUDY",n/a,"NINDS","2271926","29-SEP-1994","",1R01NS033248-01,1,R01,NS,033248,01,,Unavailable,"30-SEP-1994","31-AUG-1997","Special Emphasis Panel (EDC (F1)-2)",,"1959065","DI TULLIO, MARCO R",Not Applicable,"15","INTERNAL MEDICINE/MEDICINE","049179401","US","40.818766","-73.959562","1833202","COLUMBIA UNIV NEW YORK MORNINGSIDE","NEW YORK","NY","SCHOOLS OF MEDICINE","10027-7922","UNITED STATES", ,"30-SEP-1994","31-AUG-1995","",,1994,NINDS,,,281841,
No NIH Category available.,"arachidonate;calcium flux;complementary DNA;enzyme activity;enzyme induction /repression;G protein;hippocampus;immunocytochemistry;in situ hybridization;laboratory rabbit;laboratory rat;neural plasticity;neuropharmacology;neurotransmitter transport;NMDA receptors;nucleic acid probes;phospholipase A2;phospholipase inhibitor;posttranslational modifications;precursor mRNA;protein isoforms;protein kinase C;protein purification;protein sequence;receptor coupling;","NEURONAL PHOSPHOLIPASE A2",n/a,"NINDS","2259922","26-AUG-1994","",1K08NS001763-01,1,K08,NS,001763,01,,Unavailable,"1-SEP-1994","31-AUG-1999","Special Emphasis Panel (NST (08))",,"1876248","DIAZ-ARRASTIA, RAMON ",Not Applicable,"30","NEUROLOGY","800771545","US","32.814772","-96.841146","578404","UNIVERSITY OF TEXAS SW MED CTR/DALLAS","DALLAS","TX","SCHOOLS OF MEDICINE","75390-9105","UNITED STATES", ,"1-SEP-1994","31-AUG-1995","",,1994,NINDS,,,78624,
No NIH Category available.,"adenosine triphosphate;complementary DNA;endocytosis;enzyme biosynthesis;enzyme mechanism;enzyme structure;Escherichia coli;fibroblasts;human subject;hydrogen transporting ATP synthase;hydropathy;inborn lysosomal enzyme disorder;lysosomes;mitochondria;neural degeneration;zymogens;","LYSOSOMAL ATP SYNTHASE SUBUNIT 9 IN BATTEN DISEASE",n/a,"NINDS","2268209","26-AUG-1994","RFA-NS-91--01",5R01NS030148-04,5,R01,NS,030148,04,,Unavailable,"30-SEP-1991","29-SEP-1995","Special Emphasis Panel (SRC (55))",,"1899162","DICE, JAMES F",Not Applicable,"08","PHYSIOLOGY","039318308","US","42.349907","-71.061712","8422704","TUFTS UNIVERSITY BOSTON","BOSTON","MA","SCHOOLS OF MEDICINE","02111-1901","UNITED STATES", ,"30-SEP-1994","29-SEP-1995","",,1994,NINDS,,,260291,
No NIH Category available.,"Alzheimer's disease;basal ganglia;brain imaging /visualization /scanning;brain neoplasms;cats;cerebral ischemia /hypoxia;child (0-11);ferritin;human subject;human tissue;inborn lipid storage disorder;laboratory rat;magnetic resonance imaging;neural degeneration;neuromuscular disorder;nuclear magnetic resonance spectroscopy;positron emission tomography;proton beam;stroke;substantia nigra;","NUCLEAR MAGNETIC RESONANCE",n/a,"NINDS","3760216","","",1Z01NS002073-21,1,Z01,NS,002073,21,,Unavailable,"","","",,"3257573","DICHIRO, G ",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1994,,,,,
No NIH Category available.,"brain disorder diagnosis;brain imaging /visualization /scanning;brain neoplasms;child (0-11);diagnosis quality /standard;human subject;neoplasm /cancer radiodiagnosis;neuromuscular disorder diagnosis;Parkinson's disease;positron emission tomography;radiopharmacology;","POSITRON EMISSION TOMOGRAPHY",n/a,"NINDS","3760241","","",1Z01NS002315-17,1,Z01,NS,002315,17,,Unavailable,"","","",,"3257574","DICHIRO, G ",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1994,,,,,
No NIH Category available.,"congenital brain disorder;congenital nervous system disorder;functional ability;hypothalamus;nervous system disorder;nervous system regeneration;neurobiology;travel;workshop;","NEUROBIOLOGY OF DISEASE--TEACHING WORKSHOPS",n/a,"NINDS","2263750","20-JUN-1994","",5R13NS020032-12,5,R13,NS,020032,12,,Unavailable,"1-AUG-1983","31-JUL-1998","Neurological Disorders Program Project Review B Committee (NSPB) ",,"1882572","DICHTER, MARC A",Not Applicable,At-Large,"Unavailable","126528942","US","38.904066","-77.031859","1345301","SOCIETY FOR NEUROSCIENCE","WASHINGTON","DC","Other Domestic Non-Profits","20005-5641","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,23670,
No NIH Category available.,"action potentials;brain electrical activity;embryo /fetus tissue /cell culture;evoked potentials;GABA receptor;gamma aminobutyrate;glutamate receptor;hippocampus;histology;ionic strengths;laboratory rat;long term potentiation;microelectrodes;neural facilitation;neural inhibition;neural plasticity;neural transmission;neurotransmitter transport;NMDA receptors;nontherapeutic iontophoresis;partial seizure;receptor sensitivity;statistics /biometry;stimulus interval;synapses;tissue /cell culture;voltage /patch clamp;","MODULATION OF SYNAPTIC EFFICACY & MECHANISMS OF EPILEPSY",n/a,"NINDS","2265135","1-APR-1994","",5R01NS024260-05,5,R01,NS,024260,05,,Unavailable,"1-APR-1989","31-MAR-1996","Neurology A Study Section (NEUA) ",,"1882572","DICHTER, MARC A",Not Applicable,"02","NEUROLOGY","042250712","US","39.952982","-75.192768","6463801","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","SCHOOLS OF MEDICINE","19104-6205","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",,1994,NINDS,,,208233,
No NIH Category available.,"barbiturates;benzodiazepines;bicuculline;brain disorder chemotherapy;calmodulin dependent protein kinase;cerebral cortex;chloride channels;cholecystokinin;dopamine;electrophysiology;embryo /fetus;epilepsy;G protein;GABA receptor;gamma aminobutyrate;glutamate receptor;hippocampus;laboratory rat;membrane channels;membrane permeability;neural inhibition;neural plasticity;neural transmission;neuropeptides;neuropharmacology;neurotransmitter receptor;neurotransmitters;norepinephrine;phosphatidylinositols;picrotoxin;progesterone;protein kinase A;pyridoindole;second messengers;somatostatin;synapses;tissue /cell culture;vasoactive intestinal peptide;","MOLECULAR REGULATION OF POSTSYNAPTIC GABA RESPONSES",n/a,"NINDS","2265417","23-NOV-1993","",5R01NS024927-08,5,R01,NS,024927,08,,Unavailable,"1-SEP-1986","30-NOV-1996","Neurology A Study Section (NEUA) ",,"1882572","DICHTER, MARC A",Not Applicable,"02","NEUROLOGY","042250712","US","39.952982","-75.192768","6463801","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","SCHOOLS OF MEDICINE","19104-6205","UNITED STATES", ,"1-DEC-1993","30-NOV-1994","",,1994,NINDS,,,189674,
No NIH Category available.,"adenylate cyclase;autocrine;autoradiography;cell cycle;cyclic AMP;DNA footprinting;enzyme activity;gene induction /repression;genetic regulatory element;growth factor receptors;immunocytochemistry;laboratory rat;lipid metabolism;neurogenesis;neurotrophic factors;northern blottings;nucleotide metabolism;phosphatidylinositols;pituitary hormones;protein tyrosine kinase;receptor expression;tissue /cell culture;transcription factor;vasoactive intestinal peptide;","PACAP REGULATION OF NEUROGENESIS AND SURVIVAL",n/a,"NINDS","2270570","16-DEC-1993","",1R01NS032401-01,1,R01,NS,032401,01,,Unavailable,"1-JAN-1994","31-DEC-1997","Neurology B Subcommittee 2 (NEUB-2) ",,"1906020","DICICCO-BLOOM, EMANUEL MURRAY",Not Applicable,"06","NEUROSCIENCES","617022384","US","40.526695","-74.470817","714203","UNIV OF MED/DENT NJ-R W JOHNSON MED SCH","PISCATAWAY","NJ","SCHOOLS OF MEDICINE","08854-8021","UNITED STATES", ,"1-JAN-1994","31-DEC-1994","",,1994,NINDS,,,162030,
No NIH Category available.,"artery occlusion;atrophy;autoradiography;blood brain barrier;carotid artery;cerebrovascular occlusions;dialysis;hemodynamics;histamine;histopathology;laboratory rat;microcirculation;norepinephrine;scanning electron microscopy;serotonin;stroke;vascular endothelium permeability;vasoconstriction;","IMPORTANCE OF THE BLOOD BRAIN BARRIER IN STROKE",n/a,"NINDS","2266292","13-JUL-1994","",5R01NS027127-05,5,R01,NS,027127,05,,Unavailable,"1-AUG-1990","31-JUL-1995","Neurology A Study Section (NEUA) ",,"2167387","DIETRICH, W. DALTON DALTON",Not Applicable,"17","NEUROLOGY","052780918","US","25.775337","-80.209809","5221250","UNIVERSITY OF MIAMI SCHOOL OF MEDICINE","MIAMI","FL","SCHOOLS OF MEDICINE","33146-2926","UNITED STATES", ,"1-AUG-1994","31-JUL-1995","",,1994,NINDS,,,167030,
No NIH Category available.,"","BRAIN SEROTONIN SYNTHESIS",n/a,"NINDS","2267745","30-MAR-1994","",5R01NS029629-03,5,R01,NS,029629,03,,Unavailable,"1-APR-1992","31-MAR-1996","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1959327","DIKSIC, MIRKO ",Not Applicable,n/a,"Unavailable","205667090","CA","45.50884","-73.58781","4989401","MCGILL UNIVERSITY","MONTREAL","","Unavailable","H3A 0-G4","CANADA", ,"1-APR-1994","31-MAR-1996","",Research Projects,1994,NINDS,,,104109,
